ID,Honey,Bee,Bee Debris Solid,Bee Debris Liquid,Propolis in Solvant,Iaise Hive 1,Ralph's Hand,Beeswax ,Outside Hive,Inside Hive,Scrapper,Propolis no solvent ,Analysis Type,Location
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_unclassified,0,0,0,0,0,0,0,0,0,2.22617,0.23625,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter,0,2.18963,0,0,0,0,0,0,0.81134,0.1177,1.6098,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_unclassified,0,2.18963,0,0,0,0,0,0,0.81134,0.1177,1.33736,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_vibrioides,0,0,0,0,0,0,0,0,0,0,0.27243,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_vibrioides|t__Caulobacter_vibrioides_unclassified,0,0,0,0,0,0,0,0,0,0,0.27243,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,0,0.14117,0,0,0,0,0,0,0.72416,0,1.35039,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,0,0,0,0,0,0,0,0,0,0,1.35039,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella,0,0,0,0,0,0,0,0,0,0,1.35039,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_unclassified,0,0,0,0,0,0,0,0,0,0,1.35039,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_DFCI_1,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_DFCI_1|t__GCF_000465325,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae,0,0,0,0,0,0,0,0,0.72416,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobiaceae_unclassified,0,0,0,0,0,0,0,0,0.72416,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,0,0.14117,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium,0,0.14117,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_unclassified,0,0.14117,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_felis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_felis|t__GCF_000012145,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_parkeri,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_parkeri|t__GCF_000284195,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales,0,64.5028,0,0,0,0,0,0,0,0,40.86456,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,0,64.5028,0,0,0,0,0,0,0,0,40.86456,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas,0,64.5028,0,0,0,0,0,0,0,0,40.86456,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_S17,0,64.5028,0,0,0,0,0,0,0,0,40.86456,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_S17|t__GCF_000211795,0,64.5028,0,0,0,0,0,0,0,0,40.86456,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,0,9.43059,0,0,0,0,0,0,8.52628,0.27348,4.7595,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,0,9.43059,0,0,0,0,0,0,8.52628,0.27348,4.7595,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae,0,0,0,0,0,0,0,0,1.13731,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia,0,0,0,0,0,0,0,0,1.13731,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified,0,0,0,0,0,0,0,0,1.13731,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname,0,0,0,0,0,0,0,0,0.89232,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas,0,0,0,0,0,0,0,0,0.89232,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas|s__Thiomonas_unclassified,0,0,0,0,0,0,0,0,0.89232,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,0,9.43059,0,0,0,0,0,0,0.72628,0.27348,4.56768,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax,0,0.38674,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_ebreus,0,0.38674,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_ebreus|t__GCF_000022305,0,0.38674,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas,0,0,0,0,0,0,0,0,0.32897,0,0.78613,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_unclassified,0,0,0,0,0,0,0,0,0.32897,0,0.78613,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans,0,0.76223,0,0,0,0,0,0,0,0,0.44287,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_unclassified,0,0.76223,0,0,0,0,0,0,0,0,0.44287,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas,0,2.27454,0,0,0,0,0,0,0,0,0.84791,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Polaromonas_unclassified,0,2.27454,0,0,0,0,0,0,0,0,0.84791,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax,0,0.77706,0,0,0,0,0,0,0.39731,0.27348,0.44534,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_unclassified,0,0.77706,0,0,0,0,0,0,0.39731,0.27348,0.44534,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Verminephrobacter,0,5.23,0,0,0,0,0,0,0,0,2.04543,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Verminephrobacter|s__Verminephrobacter_unclassified,0,5.23,0,0,0,0,0,0,0,0,2.04543,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae,0,0,0,0,0,0,0,0,5.77036,0,0.19182,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium,0,0,0,0,0,0,0,0,0.8932,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_unclassified,0,0,0,0,0,0,0,0,0.8932,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia,0,0,0,0,0,0,0,0,4.87716,0,0.19182,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_unclassified,0,0,0,0,0,0,0,0,4.87716,0,0.19182,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_methylotrophus,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_methylotrophus|t__GCF_000378225,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria,71.83896,15.80411,0,0,0,0,0,0,62.14589,94.79834,30.32335,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales,16.38864,6.59628,0,0,0,0,0,0,14.08218,94.55358,20.03046,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,16.38864,6.59628,0,0,0,0,0,0,14.08218,94.55358,20.03046,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter,0,3.24627,0,0,0,0,0,0,0.36744,0.03205,18.31646,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae|t__GCF_000224675,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae,0,3.24627,0,0,0,0,0,0,0.36744,0.03205,18.31646,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified,0,3.24627,0,0,0,0,0,0,0.36744,0.03205,18.31646,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia|s__Erwinia_tasmaniensis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia|s__Erwinia_tasmaniensis|t__GCF_000026185,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia,3.42803,3.35001,0,0,0,0,0,0,10.75884,94.19445,1.714,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0,3.35001,0,0,0,0,0,0,5.30107,73.68575,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified,0,3.35001,0,0,0,0,0,0,5.30107,73.68575,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_hermannii,0,0,0,0,0,0,0,0,2.18008,6.03895,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_hermannii|t__GCF_000248015,0,0,0,0,0,0,0,0,2.18008,6.03895,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified,3.42803,0,0,0,0,0,0,0,3.2777,14.46975,1.714,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea,12.96061,0,0,0,0,0,0,0,2.95589,0.32709,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_agglomerans,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_agglomerans|t__Pantoea_agglomerans_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_ananatis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_ananatis|t__Pantoea_ananatis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified,12.96061,0,0,0,0,0,0,0,2.95589,0.32709,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_vagans,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_vagans|t__GCF_000148935,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Providencia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS -TOP BAR
